Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
FCLP,Chrome 75.0.3770.100,,2019-06-25 10:26:34,2019-06-25 10:27:36,1m - 1.579s,FAILED
,,,,,,
Test Cases/REALratings/FCLP/formSubmission,Chrome 75.0.3770.100,,2019-06-25 10:26:34,2019-06-25 10:27:06,31.605s,PASSED
"openBrowser("""")",Chrome 75.0.3770.100,Open Browser,2019-06-25 10:26:36,2019-06-25 10:26:40,3.836s,PASSED
myDriver = getWebDriver(),Chrome 75.0.3770.100,,2019-06-25 10:26:40,2019-06-25 10:26:40,0.056s,PASSED
"navigateToUrl(""https://fclp-uat.realrating.co.uk/"")",Chrome 75.0.3770.100,Launch FCLP Applications,2019-06-25 10:26:40,2019-06-25 10:26:44,3.583s,PASSED
maximizeWindow(),Chrome 75.0.3770.100,,2019-06-25 10:26:44,2019-06-25 10:26:45,1.130s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.100,,2019-06-25 10:26:45,2019-06-25 10:26:45,0.004s,PASSED
"comment(""Basic and University  Information"")",Chrome 75.0.3770.100,,2019-06-25 10:26:45,2019-06-25 10:26:45,0.024s,PASSED
"setText(findTestObject(""REALRatings/FCLP/Page_REALrating/First Name""), ""asha"")",Chrome 75.0.3770.100,Enter First Name,2019-06-25 10:26:45,2019-06-25 10:26:45,0.282s,PASSED
"setText(findTestObject(""REALRatings/FCLP/Page_REALrating/Last Name""), ""rajednran"")",Chrome 75.0.3770.100,Enter Last Name,2019-06-25 10:26:45,2019-06-25 10:26:45,0.277s,PASSED
emailid = rad.nextInt(2000),Chrome 75.0.3770.100,Enter University Email,2019-06-25 10:26:45,2019-06-25 10:26:45,0.001s,PASSED
"setText(findTestObject(""REALRatings/FCLP/Page_REALrating/Univrsity Emaid""), ""fclp"" + emailid + ""@test.com"")",Chrome 75.0.3770.100,,2019-06-25 10:26:45,2019-06-25 10:26:46,0.441s,PASSED
"UniversityTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/University""))",Chrome 75.0.3770.100,University,2019-06-25 10:26:46,2019-06-25 10:26:46,0.074s,PASSED
UniversityCount = 1 + rad.nextInt(UniversityTotalOption - 1),Chrome 75.0.3770.100,,2019-06-25 10:26:46,2019-06-25 10:26:46,0.002s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/University""), UniversityCount)",Chrome 75.0.3770.100,,2019-06-25 10:26:46,2019-06-25 10:26:46,0.269s,PASSED
if (UniversityCount == 98),Chrome 75.0.3770.100,Other University,2019-06-25 10:26:46,2019-06-25 10:26:46,0.000s,PASSED
"UniversityCourseTotalOption = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/University Course""))",Chrome 75.0.3770.100,University Course,2019-06-25 10:26:46,2019-06-25 10:26:46,0.091s,PASSED
UniveristyCourseCount = 1 + rad.nextInt(UniversityCourseTotalOption - 1),Chrome 75.0.3770.100,,2019-06-25 10:26:46,2019-06-25 10:26:46,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/University Course""), UniveristyCourseCount)",Chrome 75.0.3770.100,,2019-06-25 10:26:46,2019-06-25 10:26:47,0.399s,PASSED
if (UniveristyCourseCount == 95),Chrome 75.0.3770.100,University Other Course ,2019-06-25 10:26:47,2019-06-25 10:26:47,0.001s,PASSED
"GraduationYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/Graduation Year""))",Chrome 75.0.3770.100,Graduation Year,2019-06-25 10:26:47,2019-06-25 10:26:47,0.062s,PASSED
GraduationYearcount = 1 + rad.nextInt(GraduationYearTotalOptions - 1),Chrome 75.0.3770.100,,2019-06-25 10:26:47,2019-06-25 10:26:47,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/Graduation Year""), GraduationYearcount)",Chrome 75.0.3770.100,,2019-06-25 10:26:47,2019-06-25 10:26:47,0.236s,PASSED
"GradeYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade 21""))",Chrome 75.0.3770.100,Do you have a university degree at grade 2:1 or higher (or equivalent)?,2019-06-25 10:26:47,2019-06-25 10:26:47,0.045s,PASSED
GradeYearcount = 1 + rad.nextInt(GradeYearTotalOptions - 1),Chrome 75.0.3770.100,,2019-06-25 10:26:47,2019-06-25 10:26:47,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade 21""), GradeYearcount)",Chrome 75.0.3770.100,,2019-06-25 10:26:47,2019-06-25 10:26:47,0.106s,PASSED
"GradeEnglishYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade B English""))",Chrome 75.0.3770.100,Do you have at least a grade B in GCSE English?,2019-06-25 10:26:47,2019-06-25 10:26:47,0.049s,PASSED
GradeEnglishYearcount = 1 + rad.nextInt(GradeEnglishYearTotalOptions - 1),Chrome 75.0.3770.100,,2019-06-25 10:26:47,2019-06-25 10:26:47,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade B English""), GradeEnglishYearcount)",Chrome 75.0.3770.100,,2019-06-25 10:26:47,2019-06-25 10:26:47,0.136s,PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-25 10:26:47,2019-06-25 10:26:49,2.010s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/Grade B Maths""), GradeEnglishYearcount)",Chrome 75.0.3770.100,Do you have at least a grade B in GCSE Maths?,2019-06-25 10:26:49,2019-06-25 10:26:50,0.183s,PASSED
"click(findTestObject(""REALRatings/FCLP/Page_REALrating/a_Next""))",Chrome 75.0.3770.100,,2019-06-25 10:26:50,2019-06-25 10:26:50,0.070s,PASSED
delay(2),Chrome 75.0.3770.100,,2019-06-25 10:26:50,2019-06-25 10:26:52,2.004s,PASSED
"comment(""Main Qualification Information"")",Chrome 75.0.3770.100,,2019-06-25 10:26:52,2019-06-25 10:26:52,0.010s,PASSED
"ALevelYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/A Level Year""))",Chrome 75.0.3770.100,A-Level year,2019-06-25 10:26:52,2019-06-25 10:26:52,0.072s,PASSED
ALevelYearcount = 1 + rad.nextInt(ALevelYearTotalOptions - 1),Chrome 75.0.3770.100,,2019-06-25 10:26:52,2019-06-25 10:26:52,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/A Level Year""), ALevelYearcount)",Chrome 75.0.3770.100,,2019-06-25 10:26:52,2019-06-25 10:26:52,0.519s,PASSED
"GCSEYearTotalOptions = getNumberOfTotalOption(findTestObject(""REALRatings/FCLP/Page_REALrating/GCSE Year""))",Chrome 75.0.3770.100,GCSE Year,2019-06-25 10:26:52,2019-06-25 10:26:52,0.067s,PASSED
GCSEYearCount = 1 + rad.nextInt(GCSEYearTotalOptions - 1),Chrome 75.0.3770.100,,2019-06-25 10:26:52,2019-06-25 10:26:52,0.001s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/FCLP/Page_REALrating/GCSE Year""), GCSEYearCount)",Chrome 75.0.3770.100,,2019-06-25 10:26:52,2019-06-25 10:26:53,0.486s,PASSED
"MainQualificationTotaloptions = getNumberOfTotalOption(findTestObject(""REALRatings/Greensill/Page_REALrating/Main Qualification""))",Chrome 75.0.3770.100,Select Main Qualification,2019-06-25 10:26:53,2019-06-25 10:26:53,0.054s,PASSED
MainQualificationCount = 1 + rad.nextInt(MainQualificationTotaloptions - 1),Chrome 75.0.3770.100,,2019-06-25 10:26:53,2019-06-25 10:26:53,0.000s,PASSED
"selectOptionByIndex(findTestObject(""REALRatings/Greensill/Page_REALrating/Main Qualification""), MainQualificationCount)",Chrome 75.0.3770.100,,2019-06-25 10:26:53,2019-06-25 10:26:53,0.143s,PASSED
if (MainQualificationCount == 1),Chrome 75.0.3770.100,A-Level,2019-06-25 10:26:53,2019-06-25 10:26:56,2.884s,PASSED
