Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
getEmployable-Intertested-NotMet Criteria,Chrome 75.0.3770.142,,2019-08-06 16:01:39,2019-08-06 16:07:29,5m - 49.825s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/launchSite,Chrome 75.0.3770.142,,2019-08-06 16:01:40,2019-08-06 16:01:55,15.083s,PASSED
"comment(""Opening getEmployable application"")",Chrome 75.0.3770.142,,2019-08-06 16:01:40,2019-08-06 16:01:40,0.141s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Launch browser,2019-08-06 16:01:40,2019-08-06 16:01:44,3.844s,PASSED
"navigateToUrl(findTestData(""getEmployable/URL"").getValue(1, 1))",Chrome 75.0.3770.142,Invoke getEmployable site ,2019-08-06 16:01:44,2019-08-06 16:01:48,4.467s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,Maximize the browser,2019-08-06 16:01:48,2019-08-06 16:01:50,1.144s,PASSED
"verifyElementPresent(findTestObject(""getEmployable/form""), 10, STOP_ON_FAILURE)",Chrome 75.0.3770.142,Verify the site lauched sucessfully,2019-08-06 16:01:50,2019-08-06 16:01:50,0.088s,PASSED
delay(5),Chrome 75.0.3770.142,,2019-08-06 16:01:50,2019-08-06 16:01:55,5.012s,PASSED
,,,,,,
Test Cases/getEmployable/getEmployable Random/aboutYou,Chrome 75.0.3770.142,,2019-08-06 16:01:55,2019-08-06 16:02:29,34.405s,PASSED
"comment(""Enter aboutYou page details"")",Chrome 75.0.3770.142,,2019-08-06 16:01:55,2019-08-06 16:01:55,0.005s,PASSED
rad = new java.util.Random(),Chrome 75.0.3770.142,,2019-08-06 16:01:55,2019-08-06 16:01:55,0.005s,PASSED
"setText(findTestObject(""getEmployable/input_First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.142,Enter First Name,2019-08-06 16:01:55,2019-08-06 16:01:55,0.186s,PASSED
"setText(findTestObject(""getEmployable/input_Last name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 75.0.3770.142,Enter Last Name,2019-08-06 16:01:55,2019-08-06 16:01:55,0.203s,PASSED
Email = rad.nextInt(2000),Chrome 75.0.3770.142,,2019-08-06 16:01:55,2019-08-06 16:01:55,0.001s,PASSED
"setText(findTestObject(""getEmployable/input_University Email""), ""test"" + Email + ""@ac.uk"")",Chrome 75.0.3770.142,Enter University Email,2019-08-06 16:01:55,2019-08-06 16:01:56,0.233s,PASSED
