Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
REALrating,Chrome 75.0.3770.142,,2019-08-06 15:45:00,2019-08-06 15:47:23,2m - 23.337s,ERROR
,,,,,,
Test Cases/REALratings/REALrating/allLinksAllAccessible,Chrome 75.0.3770.142,,2019-08-06 15:45:00,2019-08-06 15:46:59,1m - 58.389s,PASSED
"openBrowser("""")",Chrome 75.0.3770.142,Open Browser,2019-08-06 15:45:01,2019-08-06 15:45:04,3.469s,PASSED
"navigateToUrl(""https://uat.realrating.co.uk/"")",Chrome 75.0.3770.142,Launch REALrating Application,2019-08-06 15:45:04,2019-08-06 15:45:10,5.697s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,Maximize the window,2019-08-06 15:45:10,2019-08-06 15:45:11,1.142s,PASSED
"verifyElementPresent(findTestObject(""REALRatings/REALrating/Page_REALrating/Get Started""), 5, STOP_ON_FAILURE)",Chrome 75.0.3770.142,Verify REALrating Application Page,2019-08-06 15:45:11,2019-08-06 15:45:11,0.078s,PASSED
"verifyAllLinksOnCurrentPageAccessible(false, [])",Chrome 75.0.3770.142,To Verify Broken Links/Images,2019-08-06 15:45:11,2019-08-06 15:46:59,1m - 47.620s,PASSED
,,,,,,
Test Cases/REALratings/REALrating/formSubmission,Chrome 75.0.3770.142,,2019-08-06 15:46:59,2019-08-06 15:47:23,24.020s,ERROR
"openBrowser("""")",Chrome 75.0.3770.142,Open Browser,2019-08-06 15:46:59,2019-08-06 15:47:03,3.293s,PASSED
"navigateToUrl(""https://uat.realrating.co.uk/"")",Chrome 75.0.3770.142,Launch REALrating Application,2019-08-06 15:47:03,2019-08-06 15:47:08,4.994s,PASSED
maximizeWindow(),Chrome 75.0.3770.142,Maximize the window,2019-08-06 15:47:08,2019-08-06 15:47:09,1.140s,PASSED
"verifyElementPresent(findTestObject(""REALRatings/REALrating/Page_REALrating/Get Started""), 5, STOP_ON_FAILURE)",Chrome 75.0.3770.142,Verify REALrating Application Page,2019-08-06 15:47:09,2019-08-06 15:47:09,0.036s,PASSED
"click(findTestObject(""REALRatings/REALrating/Page_REALrating/Get Started""))",Chrome 75.0.3770.142,Click Get Started,2019-08-06 15:47:09,2019-08-06 15:47:09,0.104s,PASSED
delay(1),Chrome 75.0.3770.142,,2019-08-06 15:47:09,2019-08-06 15:47:10,1.029s,PASSED
"comment(""Basic Information"")",Chrome 75.0.3770.142,,2019-08-06 15:47:10,2019-08-06 15:47:10,0.015s,PASSED
"setText(findTestObject(""REALRatings/REALrating/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 75.0.3770.142,Enter First Name,2019-08-06 15:47:10,2019-08-06 15:47:10,0.166s,PASSED
