Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
REALrating,Chrome 74.0.3729.169,,2019-06-04 12:41:40,2019-06-04 12:42:42,1m - 1.796s,ERROR
,,,,,,
Test Cases/REALratings/REALrating/allLinksAllAccessible,Chrome 74.0.3729.169,,2019-06-04 12:41:40,2019-06-04 12:42:16,35.995s,PASSED
"openBrowser("""")",Chrome 74.0.3729.169,Open Browser,2019-06-04 12:41:41,2019-06-04 12:41:44,3.655s,PASSED
"navigateToUrl(""https://uat.realrating.co.uk/"")",Chrome 74.0.3729.169,Launch REALrating Application,2019-06-04 12:41:44,2019-06-04 12:41:50,5.743s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,Maximize the window,2019-06-04 12:41:50,2019-06-04 12:41:51,1.138s,PASSED
"verifyElementPresent(findTestObject(""REALRatings/REALrating/Page_REALrating/Get Started""), 5, STOP_ON_FAILURE)",Chrome 74.0.3729.169,Verify REALrating Application Page,2019-06-04 12:41:51,2019-06-04 12:41:51,0.084s,PASSED
"verifyAllLinksOnCurrentPageAccessible(false, [])",Chrome 74.0.3729.169,To Verify Broken Links/Images,2019-06-04 12:41:51,2019-06-04 12:42:16,24.996s,PASSED
,,,,,,
Test Cases/REALratings/REALrating/formSubmission,Chrome 74.0.3729.169,,2019-06-04 12:42:16,2019-06-04 12:42:41,24.797s,ERROR
"openBrowser("""")",Chrome 74.0.3729.169,Open Browser,2019-06-04 12:42:17,2019-06-04 12:42:21,3.419s,PASSED
"navigateToUrl(""https://uat.realrating.co.uk/"")",Chrome 74.0.3729.169,Launch REALrating Application,2019-06-04 12:42:21,2019-06-04 12:42:26,5.581s,PASSED
maximizeWindow(),Chrome 74.0.3729.169,Maximize the window,2019-06-04 12:42:26,2019-06-04 12:42:27,1.128s,PASSED
"verifyElementPresent(findTestObject(""REALRatings/REALrating/Page_REALrating/Get Started""), 5, STOP_ON_FAILURE)",Chrome 74.0.3729.169,Verify REALrating Application Page,2019-06-04 12:42:27,2019-06-04 12:42:27,0.036s,PASSED
"click(findTestObject(""REALRatings/REALrating/Page_REALrating/Get Started""))",Chrome 74.0.3729.169,Click Get Started,2019-06-04 12:42:27,2019-06-04 12:42:28,0.073s,PASSED
delay(1),Chrome 74.0.3729.169,,2019-06-04 12:42:28,2019-06-04 12:42:29,1.022s,PASSED
"comment(""Basic Information"")",Chrome 74.0.3729.169,,2019-06-04 12:42:29,2019-06-04 12:42:29,0.005s,PASSED
"setText(findTestObject(""REALRatings/REALrating/Page_REALrating/First Name""), findTestData(""getEmployable/Applicants"").getValue(1, 1))",Chrome 74.0.3729.169,Enter First Name,2019-06-04 12:42:29,2019-06-04 12:42:29,0.210s,PASSED
"setText(findTestObject(""REALRatings/REALrating/Page_REALrating/Last Name""), findTestData(""getEmployable/Applicants"").getValue(2, 1))",Chrome 74.0.3729.169,Enter Last Name,2019-06-04 12:42:29,2019-06-04 12:42:29,0.149s,PASSED
rad = new java.util.Random(),Chrome 74.0.3729.169,,2019-06-04 12:42:29,2019-06-04 12:42:29,0.004s,PASSED
emailid = rad.nextInt(2000),Chrome 74.0.3729.169,Enter University Email,2019-06-04 12:42:29,2019-06-04 12:42:29,0.002s,PASSED
